medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
54FB9ED06D1E0F0AFC3C6CAFB6C0A686,2A0CB232A52B58A7D33B794738D0538A,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:41:00,5,420,1.87,-73.981148,40.737534,-74.000343,40.721336
CB3CB29937460506B59A5359D8E30BB1,2F40BE0DA05DCD70BC04772A4A9380EF,VTS,1,,2013-01-13 03:33:00,2013-01-13 03:43:00,2,600,1.45,-73.987869,40.764721,-73.965645,40.756172
479D0A450FE2536023A99C619635D570,A1DDCC30F2D371B39100472CF2444400,VTS,1,,2013-01-13 03:12:00,2013-01-13 03:43:00,1,1860,17.59,-73.982033,40.77861,-73.776062,40.667904
30F1FD16CF979D5DF95162E0A414B424,C3D4D9115EF0AA570081E71013353D2A,VTS,1,,2013-01-13 03:32:00,2013-01-13 03:39:00,5,420,4.20,-74.013092,40.702244,-73.974869,40.735199
874B24DA5769D8B22F4136FF55361C45,106334C1F3774F8DD561641B51D478E5,VTS,1,,2013-01-13 03:33:00,2013-01-13 03:42:00,1,540,1.79,-73.973778,40.751842,-73.982414,40.76786
695EFF17A97F304153FDBA7708A870E1,80CD03C2C52646F1201D5FAB90FA0ECD,VTS,1,,2013-01-13 03:29:00,2013-01-13 03:40:00,1,660,3.34,-73.991951,40.7258,-73.980583,40.764374
E0C7F5C1633A24F3346A399CB9ED0D65,A958A3CBA6EBC33E0A840DD12BBBF745,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:38:00,2,240,.80,-74.004562,40.752342,-73.995636,40.754753
EF882BDAF03D4151746F1A5A235FC454,0E10C5D6B0E2D6E8AD16AD73C252D038,VTS,1,,2013-01-13 03:20:00,2013-01-13 03:43:00,5,1380,8.63,-73.927368,40.759544,-73.890038,40.852119
89EDAF45090C74611B52AFFC3E10A69D,67D654C8EE1AD7C31EE03456E2E0E24B,VTS,1,,2013-01-13 03:26:00,2013-01-13 03:44:00,2,1080,5.79,-73.99662,40.725441,-73.957855,40.652973
41196E5493047745905908211F50A1A3,578F6C3C9960BD47D3A260F85DEF667F,VTS,1,,2013-01-13 03:42:00,2013-01-13 03:46:00,1,240,1.35,-73.980972,40.764225,-73.988937,40.74844
3C1C7EC5B1176A59FAFD2D87B5883E53,1B2F80669AB7FC57CE49BD28CF128547,VTS,1,,2013-01-13 03:40:00,2013-01-13 03:43:00,5,180,.72,-73.989311,40.74308,-73.987885,40.749554
C039DB5B6581C4672944FEBD8C8AC980,BA3357A46085F25D7C882F58B04DD732,VTS,1,,2013-01-13 03:39:00,2013-01-13 03:43:00,1,240,.57,-74.00045,40.761642,-73.993019,40.757923
237F19A9B41D225C2B7A3E4977B0184F,707F2FF99B8C4B11B57D2DF8AE9B8FA2,VTS,1,,2013-01-13 03:31:00,2013-01-13 03:43:00,5,720,3.56,-73.984383,40.764664,-73.944984,40.789944
7B2DA8AD6E1A05AF401D353E0389C9CA,C64B0C90A71EE7DF83EE3F3A389DF1D3,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:43:00,2,540,2.87,-73.988274,40.749035,-73.983826,40.779507
56F5FA82A315C8E58E017A775D471C5A,E25EB970D3CA0358095912FE6BEBBAE2,VTS,1,,2013-01-13 03:30:00,2013-01-13 03:43:00,3,780,3.67,-73.993111,40.722736,-73.980453,40.764393
9538F5B6B4CF177F0BCA343E9CCF0C73,64E1F2D6155884A0D6A64BED58AC33A5,VTS,1,,2013-01-13 03:41:00,2013-01-13 03:45:00,1,240,.76,-73.971436,40.762886,-73.971909,40.757252
4D3A205CED78B062198F68939C5BAF13,C8F1815FB2C57A599A74B019A43031A3,VTS,1,,2013-01-13 03:18:00,2013-01-13 03:43:00,1,1500,7.44,-73.982445,40.777843,-73.872162,40.756943
C3EC7A485C2F8713E191C6FE95D42F3B,426018EF24C0A472697F29991E886DEA,VTS,1,,2013-01-13 03:18:00,2013-01-13 03:43:00,1,1500,7.81,-73.960793,40.759769,-73.952034,40.689018
74DA41EDA745ED72CEC41C9C4BF3E696,00CF04A61E2A3624064B1483B33EA871,VTS,1,,2013-01-13 03:31:00,2013-01-13 03:40:00,1,540,.30,-74.008163,40.738083,-74.008698,40.704147
772B7A41B65FF59FA47A8E7E59F2A019,401691FD0EEEFB7EAFB870D3484D7C89,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:43:00,2,540,1.26,-73.959915,40.715752,-73.953644,40.710701
A4CE28932F13E077FD056ACBD7E491D1,C23A5E72BC3E8F96B8CFC5CAE50B4439,VTS,1,,2013-01-13 11:57:00,2013-01-13 12:09:00,5,720,1.53,-73.994133,40.751236,-73.97554,40.759735
73BE6BEB430FF5D08F6F80C52EF1BEB5,42719B5948FF5B8FAB958538E8090951,VTS,1,,2013-01-13 11:50:00,2013-01-13 12:10:00,1,1200,9.52,-73.955101,40.785942,-74.013847,40.713421
150C6FAFC492F855EB78C13224D0A3D2,871F548A71B6815C75FD02C89E686741,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:53:00,1,120,.90,-73.953827,40.790722,-73.95929,40.781063
03F2B14F5C52CC104530F0C895AA750C,1730F09CD1ACD46C900356E2F95A8E68,VTS,1,,2013-01-13 10:50:00,2013-01-13 10:54:00,1,240,.99,-73.997375,40.725677,-73.989342,40.734047
4DC80FE9E42B35052A5F3FD095511228,BF5D5DA7D99A1B631354843FFF402D87,VTS,1,,2013-01-13 10:46:00,2013-01-13 10:55:00,3,540,2.27,-73.991531,40.750847,-73.998528,40.723557
3CCA949D07E233BC707CB8513E8E2005,2403F2A3100E2A4CC5936BB8C2A39E60,VTS,1,,2013-01-13 10:39:00,2013-01-13 10:53:00,1,840,2.09,-73.999161,40.725174,-73.990242,40.750137
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1,,2013-01-13 10:47:00,2013-01-13 10:54:00,6,420,1.72,-73.950989,40.786076,-73.95771,40.801239
ABC7308241D26C44B33B12283DDC07A3,34F4D4015173FF075479A9CCE4D0E52F,VTS,1,,2013-01-13 10:41:00,2013-01-13 10:55:00,1,840,5.04,-73.962128,40.800636,-73.919945,40.770599
4BAA6E1D320513B21DD99D88D9226FDA,4B12AC33E74C663162B0850FCE5413E7,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:48:00,1,1020,5.89,-74.0019,40.739491,-73.957901,40.80048
3346CBFFB9F629C45F236ADB661960E2,C86388261212C902C45134D2B525C04F,VTS,4,,2013-01-13 04:46:00,2013-01-13 04:52:00,1,360,1.14,-73.996071,40.759998,-73.99749,40.747398
1E65B587835F860087C91479FAFD7118,C0E932FBD674C4AA7EE8AB2C2FAB7B73,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:47:00,5,660,3.30,-73.932198,40.753666,-73.891418,40.762939
2784C9AEF246A2A01010C488B84E93D1,97382B6F8FF2689A111899466FB9281A,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:51:00,5,1080,5.25,-73.987511,40.738018,-73.989693,40.719036
826B5B29ABAF28C2DA0CB123D77F0B3D,6C06AB5B62C61381193ACACA6CA21D85,VTS,1,,2013-01-13 04:22:00,2013-01-13 04:48:00,1,1560,6.37,-74.007675,40.712666,-73.91732,40.683426
E8275BDE16ECD14CD3A006584E6D5D13,1DA0291BD9785B93877BAF85A72C7D7A,VTS,1,,2013-01-13 04:48:00,2013-01-13 04:52:00,1,240,.92,-73.986534,40.747066,-73.973915,40.751236
867892F8F81A6590EB536BE1D4F6305C,DCAFC607007FA6C88E8331014061CEEA,VTS,1,,2013-01-13 04:42:00,2013-01-13 04:49:00,1,420,2.79,-73.925728,40.761696,-73.963913,40.761147
99C386C2E40B9FE86884E0772662172F,B09D27405AC5AAEB206E3F87303DB70C,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:52:00,2,720,2.47,-73.958412,40.760372,-73.978859,40.750183
7AEDBAE4248FC3109A0A1132FA6829B9,5978955495603618B29C106AF0EBB7AC,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:53:00,5,1200,5.07,-73.988762,40.718853,-73.946495,40.675056
48D360B909E19591E0EA7BDE4BB93A73,E5881FDDD0C83FAEC1340E90CB1DD6F6,VTS,1,,2013-01-13 04:56:00,2013-01-13 04:57:00,5,60,.50,-73.95359,40.775341,-73.958305,40.76894
473D1C6B39C5BDD8BAE1E4822DDB4E84,228490F9FE70AC23CFA53388278624ED,VTS,1,,2013-01-13 04:44:00,2013-01-13 04:51:00,1,420,1.78,-73.957649,40.717922,-73.955849,40.702099
25EB6FA86DE1B181435EBD2B484D0D23,530090D936322FB3A3F1BFBB1C1FA120,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:51:00,1,1080,8.25,-73.963982,40.808144,-73.873177,40.774399
0278B837D850DB620A3367A1278F6EDD,5DBAAAC1D09761AED6F3063ACEF19470,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:50:00,6,840,4.01,-73.989296,40.763039,-73.951103,40.791286
7B203E9D4AB2A49EDD3008F5DCEB537F,9E75AC6B431FE968C03DD31152EDF1BE,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:51:00,5,1560,15.00,-73.982368,40.731304,-73.780212,40.754391
1CF607FFD9094FFDF22E6CDFA672983F,97EC97669A9BA031C5B11CBB04F0FD02,VTS,1,,2013-01-13 04:19:00,2013-01-13 04:55:00,1,2160,13.30,-74.001152,40.730995,-73.968468,40.577969
75492634DA43822FF364AEEECF81DB9F,4090509DFCDB362692B478AF422DD64F,VTS,1,,2013-01-13 04:49:00,2013-01-13 04:52:00,2,180,.85,-74.001717,40.741013,-73.993927,40.751629
5C4C79758996A7382BDE4A0D4884EB1B,3BCAF1A0DDB5A24F12DBACD0A9ECB6B5,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:53:00,5,780,5.20,-73.982201,40.731831,-73.9291,40.766998
107A1D09ABA818132B57308136D05D8E,7CA6610D7CD4154DF3472704D266292E,VTS,1,,2013-01-13 04:42:00,2013-01-13 04:57:00,6,900,5.25,-73.985855,40.740929,-73.915718,40.742657
B3F9237932E5EEDC3930EF3828F1339B,03B509BD9941FC3C8F4C60467219C362,VTS,1,,2013-01-13 11:35:00,2013-01-13 11:58:00,1,1380,10.34,-73.873108,40.774124,-73.997765,40.729485
AB89F24DEC0C91478A174DC376CC6786,60FFA548433ADD09FC7D8BBCB3539D82,VTS,1,,2013-01-13 11:44:00,2013-01-13 11:53:00,5,540,2.10,-73.95977,40.655216,-73.97731,40.675228
8802CFCB760848A9E358CAEF7F2B0075,31BE76BC2649ABD6B3CE2E62B8FB539A,VTS,1,,2013-01-13 11:54:00,2013-01-13 11:56:00,1,120,.76,-73.994667,40.745373,-74.000488,40.737175
3854F977F46134B0D0A5F86E4FE6A02A,B08E90F4BAC00536FAB554E78684C53A,VTS,1,,2013-01-13 11:49:00,2013-01-13 11:56:00,5,420,1.21,-73.978554,40.763287,-73.992874,40.758095
439306D659A646D94C89448F54972A06,F40869773E5902FE571BC9884CEFD65A,VTS,1,,2013-01-13 11:41:00,2013-01-13 11:57:00,5,960,4.41,-73.987999,40.77486,-73.985329,40.731945
469C342BEF23F4A77887E09194BE394A,97F900745308B53DE616A7F9D6F07D40,VTS,1,,2013-01-13 11:56:00,2013-01-13 11:56:00,1,0,.00,-73.938721,40.752659,-73.931465,40.763363
002E3B405B6ABEA23B6305D3766140F1,D21C217C79D8E1E277865526DA2B4AEF,VTS,1,,2013-01-13 03:32:00,2013-01-13 03:39:00,1,420,2.70,-73.998337,40.729507,-73.979553,40.760044
B7BC945B6272C8CB4E4BEA3AF9606DFB,F477643AEE128AA28080F92EC1072FB9,VTS,1,,2013-01-13 03:24:00,2013-01-13 03:39:00,4,900,3.39,-73.985794,40.731209,-73.986031,40.755146
1A8F6AF9D6B94A52739F9F89CA5423E5,E9BE8E2B87F7CB66401C4C75B04716DB,VTS,1,,2013-01-13 03:33:00,2013-01-13 03:37:00,1,240,1.33,-73.962578,40.610916,-73.954948,40.61853
2A8A409638073727423494DC17E89B75,5305DE3681B59EC2CD720C3DD8CBFFBC,VTS,1,,2013-01-13 03:29:00,2013-01-13 03:39:00,6,600,3.57,-73.989449,40.720688,-74.01046,40.703236
BC2FB4A90710EFA4E3ACD62C94DF34A6,6E148A6B7F7125BE8F0E6C10D4D19FD3,VTS,1,,2013-01-13 03:29:00,2013-01-13 03:39:00,1,600,4.23,-73.988899,40.730923,-73.948883,40.777519
9C34910D26A3CBBC48D309CEA303A1B7,D05DEF3DD93BBCF5D596476C8C18A138,VTS,1,,2013-01-13 03:38:00,2013-01-13 03:42:00,6,240,1.01,-73.986389,40.72887,-73.982971,40.738964
E179F10824CB63CD4799E6AE7C67AAF2,8B53C4743AB5F271B7F33D0A6B9F0B41,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:39:00,1,240,1.87,-73.991692,40.749748,-73.977432,40.784367
2F2D6ECCDC211F02DBD4A98DCC0DB8B9,8EED2EC08191A7F47B37882F5E0913E4,VTS,1,,2013-01-13 03:09:00,2013-01-13 03:39:00,1,1800,7.95,-73.962944,40.758312,-73.952042,40.692787
911B6F71706854496582414BB897B597,7AF5F269887349812BBB2E258D57604C,VTS,1,,2013-01-13 03:31:00,2013-01-13 03:38:00,3,420,1.08,-73.981827,40.728127,-73.993233,40.722614
FDD5792449E58C9D54DC61BBC9C9436F,A360458F371CE595441571284D104B24,VTS,1,,2013-01-13 03:33:00,2013-01-13 03:41:00,1,480,2.15,-73.995972,40.757038,-74.001305,40.7356
8CCF902845F48CEB3E97429240C44214,7C7B675A35A90EBEA825D133CE193B9C,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:42:00,2,420,.94,-73.985718,40.752861,-73.988564,40.748436
9760BFB74F6A4D0936A218B26B0ADC42,538CAC842EC9338011729C49AB8DCE86,VTS,1,,2013-01-13 03:32:00,2013-01-13 03:40:00,1,480,1.42,-73.994644,40.721386,-73.999214,40.732506
A7FBDDF1D29355867AEF9CC849E58C91,2F7F99E28FEC2914E6C7F0CF2B3F7487,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:49:00,1,900,3.91,-73.986061,40.722542,-73.989082,40.762722
7B1635AADDB360C9C664FE3A900BEF22,DD136B5666D61D713A9065D5224E56CB,VTS,1,,2013-01-13 03:42:00,2013-01-13 03:46:00,3,240,.97,-74.004303,40.751625,-73.992607,40.758999
261D79D99795D92B999061D8A840FFA1,604F2031215E2025A2381844B5D7544D,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:43:00,2,480,1.20,-73.992905,40.723301,-74.006104,40.733257
C3DF175374EA2E41AFC6F145B287E9D4,2FCEC8BFA0E2D75C41138E709EF3ECAC,VTS,1,,2013-01-13 03:36:00,2013-01-13 03:42:00,1,360,1.18,-73.997078,40.720615,-74.005928,40.711815
84F1B1B17DA76D79A1C908AD330D97B8,E01173215F32D249D3BB5C802F4CEF4D,VTS,1,,2013-01-13 03:21:00,2013-01-13 03:41:00,6,1200,4.58,-73.995872,40.72517,-73.978287,40.754189
430D7E81CB45708C7F9E7AC8554C5049,2F0A0422967CD8AE9DA3455025B8F38F,VTS,1,,2013-01-13 03:17:00,2013-01-13 03:44:00,1,1620,8.41,-73.988441,40.763187,-73.930977,40.670135
09459F826A44348760E74FCD3BFBDB72,86D416620B305B017BF17615D8FC3ADB,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:44:00,1,540,1.95,-73.988441,40.718685,-73.981842,40.740559
B7ECBE753A4030610A97FBA55A4B2E07,3FB2E4CD91DE43410C5A33026E319F4A,VTS,1,,2013-01-13 03:22:00,2013-01-13 03:43:00,5,1260,6.24,-73.9888,40.718861,-73.940483,40.752949
5AB4DE718E958FC082557F03BF439493,E1A57CEC3D255242785915E594254796,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:44:00,1,540,2.27,-73.987831,40.734447,-73.988792,40.75898
6F70168FE64F69314DBEC466449E410C,27ED41B0F62AB6D9D8C85CA421BA56CC,VTS,1,,2013-01-13 03:37:00,2013-01-13 03:44:00,2,420,1.26,-74.005371,40.739529,-73.990242,40.737923
3445DDD1C9D7E53CE70ABA3EA52A71B7,CA99469E60FC200FBAD0B711F059851B,VTS,1,,2013-01-13 03:40:00,2013-01-13 03:43:00,2,180,.90,-73.999435,40.75415,-73.995857,40.763966
04E56D11212D5EDC07BA881A1CBD8DFC,56039443874582ED14EEFA26EC880963,VTS,1,,2013-01-13 10:33:00,2013-01-13 10:35:00,1,120,.32,-73.981941,40.747372,-73.993279,40.752041
3F46EDC3E40A4408C2A094E241A37F4D,31FE5E2E55B3320F5844D724DDEB94E8,VTS,1,,2013-01-13 10:45:00,2013-01-13 10:58:00,1,780,3.36,-73.996964,40.726952,-73.965469,40.75481
DE39A9417CFA16FFCDDBD9942F7FBBEF,5BB619F7AD49AE14C8904058D5C17BF3,VTS,1,,2013-01-13 10:52:00,2013-01-13 10:57:00,5,300,1.47,-73.994499,40.745838,-73.980354,40.753006
1B1702630D5909904528C2B149427B5D,02B77A38ED5E17AD49288712B4519F36,VTS,1,,2013-01-13 11:01:00,2013-01-13 11:11:00,1,600,1.95,-73.970619,40.755737,-73.989166,40.747868
123762F2C365CFF2A030A8F47A435ED9,40D93D7B00DD34451E8945D33D0C5CB3,VTS,1,,2013-01-13 10:53:00,2013-01-13 10:57:00,1,240,1.20,-73.996078,40.732643,-73.986595,40.73455
598786175D56D1C1D005861180CDB59F,9A6621EC01755FB4384D138392588139,VTS,1,,2013-01-13 10:53:00,2013-01-13 10:57:00,1,240,1.14,-73.962402,40.765091,-73.972961,40.75312
17D8DC59549D6B02AE50FFE726A03FA2,99F82CD28C469F98E94A3088F2E938BE,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:42:00,1,420,3.17,-73.983238,40.738525,-73.954597,40.774113
287DBBA18C622BEA67A6EC02414D8C2B,1BF3D3D6DCEB00308A3F0EC0AAA14071,VTS,1,,2013-01-13 03:23:00,2013-01-13 03:39:00,1,960,2.54,-74.008545,40.72007,-73.981674,40.720928
54930E4C504B585AB486037C0BEB19CD,BA14E40ADB74F48D08E6D08716D026FA,VTS,1,,2013-01-13 03:21:00,2013-01-13 03:36:00,2,900,4.18,-73.99765,40.720917,-73.96209,40.770451
DEF04DB0FA465C0300D5F0751D7C724E,D57EC7DC90ABE617698D3FF9E717C95C,VTS,1,,2013-01-13 03:30:00,2013-01-13 03:38:00,1,480,3.39,-73.985718,40.731224,-73.956207,40.767513
3246AA03B718062309B61CEFEDA6C60A,BBA84290C9C0D0D038EFBE220C34D377,VTS,1,,2013-01-13 03:34:00,2013-01-13 03:39:00,5,300,1.74,-73.987785,40.724037,-73.974861,40.744431
DD95D2C659ACCE99E91A9A88F619BEC8,C10EC6AAA435A3790AF31CC2D7155B80,VTS,1,,2013-01-13 03:20:00,2013-01-13 03:40:00,1,1200,5.52,-73.989601,40.757397,-73.94561,40.80175
AAFD0FA3E1B0834DA2CFBF1AC4E06583,D5BEBE7DEA024D221703ACC922C38D3C,VTS,1,,2013-01-13 03:18:00,2013-01-13 03:39:00,2,1260,7.17,-73.988678,40.734467,-73.917412,40.74511
2084C667B25600300BD2ADC328692E73,D8F708032B1A52287489DB7CDE8C7B26,VTS,1,,2013-01-13 03:11:00,2013-01-13 03:37:00,5,1560,14.30,-73.981583,40.763756,-74.02195,40.626289
027A9A35F6EEA3047B7DDF386E17CE27,45A5CA2F8C1090B23F61DC0CC71328A5,VTS,1,,2013-01-13 03:23:00,2013-01-13 03:40:00,5,1020,4.07,-73.993034,40.717907,-73.983528,40.76363
B02853C30CF074932326597021E7701B,CD76014782A0E612D515250C75041D04,VTS,1,,2013-01-13 03:28:00,2013-01-13 03:38:00,1,600,2.87,-73.991913,40.726463,-73.981987,40.758148
2AAEF96F9B3223E505EA09DC22013BBF,3DAA167DEC7837459F10F103FBCC02D4,VTS,1,,2013-01-13 03:39:00,2013-01-13 03:39:00,3,0,.00,-73.99041,40.718872,-73.990364,40.718891
ED89DB0ADD066F67C35F4902F1377CD4,F4AB11D00CC15EB1457E93AF2D142092,VTS,1,,2013-01-13 03:24:00,2013-01-13 03:38:00,1,840,6.56,-73.990494,40.718754,-73.89373,40.747421
ED4709225C7DD98FA08878BF5AEB8A1B,DF864FB5EF29190E31D3E18F921A4C75,VTS,1,,2013-01-13 03:23:00,2013-01-13 03:38:00,1,900,4.43,-73.9561,40.71413,-73.994705,40.742168
DBD090E54EA314E8D17AA340E5D7EE6B,0483EFDCDFFD97CFEED2061E56C5B206,VTS,1,,2013-01-13 03:39:00,2013-01-13 03:39:00,1,0,.09,-73.955063,40.785805,-73.954918,40.786018
9E73EBBBFEFE74E51DEC4AB047501223,3D1F95B8341983A5DE1975C97CA6AF58,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:41:00,1,360,1.44,-73.983398,40.726208,-73.978493,40.740921
856B117CD1125443D83110CCB40BC413,7BED8345806B5654C8CA13A602AAF33B,VTS,1,,2013-01-13 03:25:00,2013-01-13 03:42:00,1,1020,6.21,-73.918549,40.743328,-73.969139,40.794453
50E6A63488DC4415FA603F1472CC907D,E9E388E3011CE6831B0AE94771ED71FD,VTS,5,,2013-01-13 03:43:00,2013-01-13 03:43:00,1,0,.00,-73.950897,40.774963,0,0
244C3AD9998A36B88D202113EE52D006,B34AED4B8235FF74A795D2F8C2B7A3C0,VTS,1,,2013-01-13 03:25:00,2013-01-13 03:42:00,1,1020,5.07,-73.995598,40.725121,-73.962112,40.662594
0FB2153FD9CF9B210B0C68D9986BA692,3CB0FA94EAE7A6531620E345AF609048,VTS,1,,2013-01-13 03:35:00,2013-01-13 03:42:00,1,420,1.33,-73.980675,40.74514,-73.999947,40.730553
B3CAB4B8F6674BD37143B4F191091604,942EE9B2E9F1CF1E166A4F7F8678BEBB,VTS,1,,2013-01-13 11:53:00,2013-01-13 11:59:00,1,360,1.39,-74.00602,40.717472,-74.000664,40.735859
CDD5FEE98453AA7988C3478FB9EC2582,CD7C994A5528CCD63EBCD6821693E3CB,VTS,1,,2013-01-13 10:44:00,2013-01-13 10:53:00,5,540,2.38,-73.992325,40.762478,-73.962776,40.767635
C6B2E3AAF5C7306AF035D1487724BF9E,377EC98053C57CC9EAE515D523FFCE68,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:52:00,2,540,2.01,-73.96685,40.757107,-73.991623,40.751606
423C3A7B659B19EC5DE6BD1FB1E290D2,99448C53AABC553D74E84F15DF3F5C51,VTS,1,,2013-01-13 10:48:00,2013-01-13 10:54:00,5,360,.89,-73.946899,40.772282,-73.956245,40.778557
393C86127C10766E9EC81053A36B9C37,6C2CB931D638E5BEEA8C4FDEA9F99689,VTS,1,,2013-01-13 10:42:00,2013-01-13 10:53:00,1,660,1.67,-73.999016,40.734337,-73.9963,40.719761
4C88E58565A28CF9553EB671FA4AB994,5AED2FAFCCFF2B0A4E3D144DD39BE511,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:53:00,1,600,1.55,-74.015511,40.714912,-74.001244,40.724491
E7EAEBC2D267C89798720B30C0D0219A,F378DD401CBC0F5DAA9A02850B4350E6,VTS,1,,2013-01-13 10:46:00,2013-01-13 10:51:00,2,300,1.86,-73.999023,40.761066,-73.984604,40.773968
6A28BA15FDA8A72CEFA2CC1EE50DE01E,B34624D02E4C5B17A2CB4034F20E8878,VTS,1,,2013-01-13 10:48:00,2013-01-13 10:55:00,1,420,1.06,-73.987221,40.761089,-73.983078,40.775177
8C03E2359159505D810E4F5B995D3676,471292359781662F4E08F0AEB9F690B7,VTS,1,,2013-01-13 10:47:00,2013-01-13 10:55:00,1,480,2.64,-73.982346,40.731472,-73.974396,40.759918
882DAFAA4A7737F337E01DB43B2BB810,C3E7AEE17A5A6EF1576B40ABC3592D9C,VTS,2,,2013-01-13 10:30:00,2013-01-13 10:53:00,5,1380,16.36,-73.965736,40.758091,-73.792236,40.644516
E2EA7079E4E1F4883646053179D3C48B,A6F8B3B7CD58E50763674B89EBA7112C,VTS,1,,2013-01-13 10:47:00,2013-01-13 10:54:00,1,420,3.91,-73.977821,40.734196,-74.012268,40.704208
1E583DE106F334DE85ECDA057E05EC8F,389568DD65B2E047D227F6E9BBDF0F90,VTS,1,,2013-01-13 10:47:00,2013-01-13 10:55:00,1,480,1.71,-73.988312,40.769146,-73.99131,40.750362
4D107A637902E46B33682BA5B20911D4,4BCA29A7FFFCF7DB0075C0BD96B99F84,VTS,1,,2013-01-13 10:42:00,2013-01-13 10:51:00,1,540,2.76,-73.952362,40.768799,-73.976128,40.751904
054420CBBD56C1ECB7BB55085E3C0948,5514090CF916CFBE5EDAE748D8317028,VTS,1,,2013-01-13 10:46:00,2013-01-13 10:54:00,1,480,1.24,-73.958588,40.778126,-73.967064,40.793575
926E5AB3070027A95D2D04DA2917C280,CD820F80382565061F54B2C5D9C00BC3,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:56:00,1,300,2.09,-73.997818,40.735989,-73.980179,40.7607
5118B4962C773D7615062EB1EA80AF82,96EEB1B7663681ECE0419A8839A747E9,VTS,1,,2013-01-13 10:44:00,2013-01-13 10:57:00,6,780,2.87,-73.99157,40.756062,-73.971306,40.792915
C569A25684170257ADAB705240855819,7A1D5066F0C153C7723CF00947DBFA70,VTS,1,,2013-01-13 10:52:00,2013-01-13 10:59:00,2,420,1.36,-73.9879,40.71862,-73.974495,40.722569
2D3CF8D0CE4AC6A99313D9658EEDDAA8,4F7E0BA6436C7F057E18F36B43207B7A,VTS,1,,2013-01-13 10:45:00,2013-01-13 10:55:00,2,600,2.94,-73.961365,40.780201,-73.990219,40.748245
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1,,2013-01-13 10:55:00,2013-01-13 10:59:00,5,240,1.09,-74.001816,40.730366,-73.989479,40.72945
66A023C4FCF8E122976BEBC0E1196D99,CCCD8CECEB105C2D79D9399DEBCB66BD,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:57:00,1,360,1.42,-73.97805,40.777164,-73.965981,40.765221
CBEE4628E9CC0252BFFBB97171DBA21F,69A42FF953C52341CF7A4CEB8D22DE28,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:53:00,3,120,.44,-73.99015,40.746517,-73.988167,40.749176
CACDA484948A5B5E51643BBB553011A7,B7594FA8F330E7F8FD797ACFCC4ABF70,VTS,1,,2013-01-13 10:57:00,2013-01-13 10:58:00,5,60,.69,-73.970047,40.753197,-73.975319,40.745399
A5A016EB51230A98EFBAF8FFFEFA9F99,8E8FAF4E574B745881E0275D927B894B,VTS,1,,2013-01-13 10:39:00,2013-01-13 10:56:00,6,1020,3.66,-73.99276,40.723923,-73.980659,40.765244
7203BF780D8A758757A087F56DD2EF17,0C5DC57C69B020D6A9FEB5040006D706,VTS,1,,2013-01-13 10:53:00,2013-01-13 10:57:00,1,240,1.00,-73.962349,40.760391,-73.962349,40.760391
88B4CA0947B3E2310444E985E7224877,09FA8815EE996DB220433B2B6FC386E9,VTS,1,,2013-01-13 10:51:00,2013-01-13 10:57:00,1,360,1.86,-73.979187,40.744366,-73.96463,40.766972
F41B820EA3CFF04D30A174348DD65597,F6B34FD4448B040D156294910053A18B,VTS,1,,2013-01-13 10:45:00,2013-01-13 10:50:00,2,300,.92,-73.951271,40.770012,-73.959755,40.777172
6F677A97E18970FC39C8C51A2E229BAE,6CB3C01B99B54D7F9258F8DCE9AF1188,VTS,1,,2013-01-13 03:15:00,2013-01-13 03:40:00,5,1500,4.78,-74.005341,40.740017,-73.96183,40.715969
